29668:
29700:
29701:
29708:17,616,302,58,650,654,29,554,861,6
29724:8084,50605,118388,31445,2822,82972,46241,2083,4261,46
29725:33026,53257,6545,37271,55992,102586,62537,76,24271,34612
29763:1023,17,238,70,32,1558,12738,8,58,76
29777:16965,8450,104683,57608,36619,13077,104092,13734,13744,1716
29781:7197,463,83670,30718,901,15623,2318,9752,550,168
29786:17,33816,5465,2162,1558,2396,58,81,2139,4195
29825:
29837:38004,44949,7334,327,302,17,84,654,9594
29853:15947,880,7608,98723,54181,9655,508,16774,392,20361
29864:361,302,58,654,354,518,616,8,76,84
29869:45021,7140,87046,10120,109738,27627,32108,2097,211,7997
29873:
29882:
29885:115906,13060,43542,18471,34120,114503,17582,54806,79352,94404
29892:26656,70031,6668,36658,40900,533,306,2510,12720,62259
29898:17,508,76,302,616,931,1405,58,225,70
29914:
29921:8,302,616,58,363,542,564,787,364,518
29922:
29923:17,654,8,58,302,518,76,486,542,289
29930:
29943:26531,15204,53369,2509,565,56568,8583,45974,363,802
29956:
29968:19648,11543,8692,83825,76,34920,2343,2401,59964,14993
29972:1239,690,17,66,8,542,302,518,616,654
29993:
30054:
30064:542,15,58,162,654,616,650,861,61,302
30071:1109,17,32,302,654,29,58,616,650,61
30085:29,17,616,4025,650,58,654,15,84,363
30088:48,1187,17,302,1119,2935,2162,472,496,84
30094:17,650,616,1245,162,29,76,138,302,654
30100:654,17,616,302,518,15,1912,5553,58,76
30111:17,131,84,8,119,518,787,1382,1405,2302
30151:64973,32261,39446,46421,88939,36743,1342,4032,40483,68179
30164:66125,22351,92198,22079,67774,114929,116512,77174,118688,79775
30189:
30212:67498
30219:9054,1397,2510,14268,4656,306,4341,6311,8529,8640
30227:17,84,518,654,1102,15,61,94,101,119
30247:379,10316,3976,4268,245,1002,2955,3521,103,165
30264:17,3841,1023,654,901,302,656,8,32,58
30282:17,302,654,58,361,7194,84,616,650,29
30288:41996,36886,35870,6201,87634,20572,55391,53386,34445,64682
30290:
30304:17,931,65,76,378,518,656,508,947,1471
30309:81,508,17,138,226,1790,564,17317,5767,8
30312:101,58,73,302,616,654,17,542,554,1804
30328:13108,46776,34814,24775,27638,1131,16611,1077,11559,76
30335:
30354:17,61,15,518,616,8,58,103,302,1535
30375:289,101,554,861,17,654,302,354,518,138
30392:8232,302,17,654,736,58,84,616,1102,8
30396:29,58,239,591,1476,8,289,650,84,518
30399:2778,40,2600,901,70,2717,698,9043,7011,76
30401:616,17,302,650,62,787,3101,3265,5956,58
30417:17,103,542,15,616,76,518,654,285,302
30453:354,616,17,4181,554,654,246,490,1196,15
30481:17,70,8,780,1535,508,542,616,1023,5767
30482:17,302,361,58,654,76,650,236,239,518
30487:
30527:
30543:21855,61410,31490,899,3204,901,902,65,8,21899
30582:17,302,564,650,8,58,70,138,1476,61
30610:
30617:14852,14853,6,8,521,10,11276,1549,1550,15
30621:226,70,76,521,564,5767,508,81,238,364
30622:1617,12597,12495,25649,8794,52829,65161,93408,55235,3
30626:107777,15906,110104,21607,122762,31883,96824,10099,28693,47544
30647:6906,45123,358,10600,42870,17,17839,8226,1069,65
30670:58,32,101,654,554,616,302,73,15,518
30694:5671,741,22420,29000,13581,16717,22643,2543,12861,4671
30698:
30701:61,616,654,29,6,58,76,84,3,15
30712:17,4880,76,8,358,518,302,698,1535,1023
30721:17,302,58,542,654,15,61,76,616,1196
30738:1205,1410,3618,497,2557,5150,103,318,653,17798
30739:13088,17,508,8,30779,70,76,94,236,245
30764:1109,58,8,289,61,302,542,15,616,209
30767:8066,245,2548,17,61,131,8483,42506,19960,15131
30825:17,616,58,302,1832,2618,15,84,564,94
30840:48,1187,899,496,17,472,518,15,84,302
30854:
30874:787,8,19411,84,58,17,518,736,238,302
30876:17708,22891,1326,75852,76,70,698,901,3789,1790
30886:88114,76,23823,17,81,361,564,866,5292,50749
30887:17,113749,31832,5567,1451,13827,39430,17933,22544,3602
30901:103,17,58,61,542,15,654,616,518,1109
30902:18114,13203,6614,40010,32352,11396,4363,20911,6589,49
30906:30439,19489,9354,17145
30921:24032,85656,50463,67350,68947,39860,38713,46178,58835,49652
30927:8,616,58,61,84,654,302,486,656,29
30934:616,861,17,58,289,650,29,1403,302,1424
30937:542,47123,3144,96,698,40,5363,95431,57611,2414
30958:47482,34048,392,3,6,1544,80300,11,55820,6669
30982:33504,35355,69909,6156,52930,70149,22023,61,70,58811
30984:16405,88637,114600
30989:
30990:138,70,1023,81,542,1622,4048,17,1535,226
31000:
31001:17,564,616,654,58,84,302,650,1535,29
31004:16965,47616,8450,104683,57608,36619,13077,104092,13734,23923
31005:17,654,302,726,58,837,29,395,1567,616
31010:
31016:8322,16965,24933,13077,18743,13647,104683,66557,9674,74475
31023:856,12937,72834,5381,776,2700,2520,4755,5658,63130
31034:
31096:9313,1772,5956,12435,4508,2631,1878,3265,18293,11234
31105:262,574,81,168,564,719,76,698,1326,2139
31113:
31118:
31130:17,15,245,65,103,774,931,1002,1003,1125
31151:17,302,6,101,654,15,29,61,138,8683
31158:
31159:27070,7160,2548,27094,157,5111,10541,8069,3196,14900
31175:
31225:3329,899,39596,2988,10764,398,12056,1555,9240,14106
31236:
31239:
31267:32320,26325,518,3642,35415,10356,3824,55051,5927,53077
31273:120409,10923,64949
31274:
31275:94,508,29,8,84,654,301,518,650,616
31288:
31293:101,58,289,616,1804,654,15,17,542,861
31321:14237,68282,13051,37838,76,39089,8976,347,3977,79757
31345:32431,114098,9346,8,268,1550,17,93335,803,86821
31348:
31352:
31355:
31356:610,17,302,29,301,322,654,15,542,2030
31371:302,650,17,58,542,616,654,518,8,2185
31386:17,654,58,224,32,518,29,138,616,899
31405:
31445:
31462:138,17,4048,76,650,70,81,226,380,449
31475:58,654,8,302,76,650,3,15,472,486
31497:17,780,262,564,138,508,8,70,650,616
31499:12257,118150,83943,21931,64955,27486,1730,33901,719,11732
31502:
31508:
31510:66646,95692,53526,95444,29327,14176,7264,98118,1353,11050
31541:15754,66665,77310,5662,17,14026,302,4210,5303,4032
31545:1121,17,94,1405,8,76,81,84,302,1382
31551:17,76,650,224,302,58,62,616,8,15
31563:168,719,1400,2318,4877,1230,135,2632,661,8860
31578:17,654,704,1126,15,29,70,76,226,238
31585:18850,34823,86461,262,3081,89994,68624,29458,2326,27420
31597:16686,62870,48932,47228,94594,80867,31748,20706,70125,80499
31639:81,564,17,302,486,542,15,616,29,58
31644:358,698,17,76,826,117,302,500,5550,546
31653:840,3196,17,2548,3370,40,301,6754,698,899
31687:17,650,616,1245,162,29,76,138,302,654
31691:
31696:104129,52320,121654,60576,44196,2021,63371,109485,81079
31744:302,29,861,591,1424,58,654,17,495,542
31751:
31789:
31791:
31806:56198,5120,14092,29030,33160,10819,62769,65429,48365,60833
31822:
31890:67614,72590,1410,43532,525,76942,18711,41498,114078,83615
31920:17,76,654,564,245,302,616,32,58,236
31926:6491,785,6127,17,226,11671,18239,262,500,76
31933:2265,6387,31633,17,40263,76,22856,22614,40,58
31937:1549,17,65,131,2200,49692,42470,3304,1405,861
31947:
31955:65536,79890,77856,110819,36916,57402,26683,73796,16460,71759
31958:
31985:
32010:17,15,58,542,654,8,402,518,564,568
32032:62,616,17,76,302,15,58,238,542,650
32043:29,17,654,518,616,58,495,1476,8,76
32072:6614,18114,49,63670,4363,6462,53597,20911,57987,17068
32076:
32104:
32105:302,58,654,8,616,239,650,45,564,62
32110:302,17,616,654,542,564,58,289,356,650
32123:
32140:17,873,84,245,302,303,518,1099,48,8
32145:
32161:168,5480,984,9417,1528,719,1002,10267,2153,135
32165:65,119,500,5117,8,61,94,30056,124,131
32180:66694,117804,58387,13728,63658,35976,70462,57282,85612,30976
32185:44371,68182
32189:17,3476,13917,931,94,245,616,2302,103,431
32191:17,84,873,1109,58,302,508,65,431,518
32205:1730,3568,5097,890,2139,4743,17,866,76,535
32215:564,17,81,138,302,542,61,70,76,162
32242:17752,3934,8566,59979,4798,2980,1267,35506,6210,20553
32250:
32251:
32256:
32286:58,654,8,302,76,650,3,15,472,486
32291:
32300:364,302,542,654,17,58,76,356,616,8
32329:76,2275,834,1023,1451,9662,5567,22,14363,4138
32338:2139,542,564,17,262,2008,327,1405,1410,736
32355:
32356:2292,6127,785,686,32616,17,81,138,899,76
32364:4802,302,542,58,616,650,654,29,84,162
32379:17,302,616,4173,58,654,155,642,61,162
32409:17,616,736,8,654,76,81,262,518,542
32422:50737
32439:58,616,654,8,138,84,302,518,239,542
32451:17,302,654,29,84,239,650,2868,15,58
32477:16965,8322,19528,36432,104683,119240,57608,36619,113932,8450
32493:616,58,302,17,363,32,564,654,1196,84
32495:
32533:6545,16340,123024,86938,24517,48384,901,1164,3214,21141
32546:
32565:1825,2942,15873,521,8715,14,77327,17,18964,63527
32571:17,8,542,616,302,363,654,15,58,84
32580:47232,22146,1412,51214,7832,15634,94358,72727,21656,19786
32583:
32584:
32624:110752
32625:7211,3423,17,2241,8511,780,986,13544,8283,22597
32628:1539,52228,4613,1030,30727,1544,20567,6157,13326,3599
32641:5452,54147,7201,45365,33371,9669,35509,6846,68689,3156
32647:17,650,302,616,45,1245,15,182,542,238
32656:17,302,616,58,654,29,650,15,138,162
32667:
32675:921,54178,56455,81708,111031,21193,1899,62290,75860,107702
32684:58,289,101,1804,2469,17,73,554,1313,4174
32701:16960,108635
32707:
32715:15,17,379,1002,1003,2548,65,103,288,508
32751:6840,616,17,76,302,654,15,650,8,29
32773:7146,18287,17,2139,409,616,953,1069,5363,23832
32776:3514,4797,4589,353,8694,74338,1951,6417,12993,1043
32780:1091,84669,95594,1539,21005,74797,92269,46704,3704,27771
32817:104353,108744,56361,27597,63862,27575,33274,17381,503,3915
32819:
32822:29003,3157
32823:96195,115622,69159,72233,46250,77997,6670,88399,112213,51990
32843:12329,1002,94,245,2548,5301,226,10664,2715,4194
32871:2185,285,15,8,17,289,542,654,58,238
32879:17519,2593,12115,16485,2200,55497,67918,67960,35272,4583
32893:2153,1124,3709,168,34397,7180,7235,661,984,21371
32902:
32917:61,81,65,76,302,616,15,17,10455,398
32919:17,616,654,58,302,690,8,29,15,61
32921:1382,508,17,94,564,289,302,616,1109,32
32936:78848,52001,45699,83195,4263,45800,2729,87021,100847,112360
32953:
32955:17,58,302,8,542,650,5514,15,84,616
32977:
32978:17,302,654,94,363,76,84,2200,61,486
32982:
32984:245,2955,15,103,1065,4268,402,472,17,518
32986:
32994:
33005:76357,76594,74280,54763,11822,85935,61929,93336,395,6916
33043:29,17,58,616,654,650,542,518,8,162
33045:114006,61995,32832,34413,38335,76400,52518,25409,8387,14027
33108:168,719,10267,5480,4190,574,661,984,1326,1528
33135:7556,905,22028,49937,71954,2579,4261,40,760,49736
33136:17,654,302,564,616,58,76,8,70,518
33149:48,899,6450,17,496,84,4420,518,354,736
33151:33504,35355,69909,6156,52930,70149,22023,61,70,58811
33181:17,301,1535,518,616,2166,58,84,8,94
33201:
33206:
33207:
33225:441,1340,1410,8,17,564,245,710,1002,3618
33232:273,616,58,302,11803,5702,1832,902,6,8
33258:
33261:
33268:52770,4112
33316:58,654,8,302,76,650,3,15,472,486
33346:302,2030,17,616,518,8,32,61,354,650
33352:48,899,1187,6450,1119,4420,17,496,84,518
33355:17427,17590,28879,16596,49458,21822,46905,66922,18435,37380
33364:9572,245,8398,103,2955,7779,4268,5117,472,518
33373:17,224,616,76,94,354,508,654,8,58
33374:92196,63121,96177,54167,2345,429,25,33055
33406:15371,7684,30317,76,2130,226,6447,4708,14951,14961
33409:1201,8,518,542,17,245,84,8213,54,61
33421:4671,7622,311,5372,19378,1104,8772,2543,76,24673
33432:17,84,302,616,518,654,1102,15,29,103
33443:236,17,6,4268,22035,554,45,101,53271,3731
33453:63384,16034,87670
33454:11637,13277,17,85600,85701,6435,36630,1608,947,82921
33491:17,81,302,61,70,124,698,2139,29,32
33525:21639,69391,27409,39442,2068,94872,12703,34208,41633,54949
33527:
33528:51952,17,76,81,121326,861,58360,3223,1405,36274
33539:17,302,654,2030,616,15,58,542,285,29
33541:2153,168,1460,719,2139,5480,877,1528,14754,7838
33547:
33554:
33557:19350,10020,39436,2309,545,86058,31789,15928,14467,99983
33561:22018,103264,73498,28594,83913,83430,98307,14983,51212,115181
33582:2898,103141,30598
33590:302,17,616,15,654,29,61,542,58,224
33614:3,43013,65542,73735,8,15,47120,4113,2068,22551
33615:17,84,14636,302,518,654,564,29,58,616
33616:41065,8,2140,94,157,188,8444,18756,327,361
33621:53672,4117
33652:
33701:11669,16946,361,121576,2946,62401,3407,71072,114141,19955
33702:39963,1604,7941,13893,72762,16330,76384,104301,92276,98818
33707:138,542,1535,616,17,32,81,238,380,521
33721:17,81,302,698,70,124,508,564,2139,15
33722:6186,47232,1472,13957,22928,43289,32154,37061,25636,55973
33737:8,17,58,302,490,4181,224,616,62,354
33752:
33783:13312,47531,46086,89943,118285,2077,54304,2100,90719,6411
33787:17,81,302,29,58,483,289,2172,4181,84
33789:
33807:4792,616,17,76,58,168,29,719,32,226
33808:226,10267,297,2614,23635,1326,40,2139,168,2265
33809:70,1535,17,302,542,654,554,564,58,101
33837:
33841:
33844:564,654,302,508,17,58,70,76,262,650
33859:
33866:
33868:57825,116416,52139,3918,16376,2200
33869:39319,107878,22029,16021,3224,26523,39844,7622,1446,15403
33874:787,17,654,616,508,8,15,84,302,518
33884:533,603,14268,9054,4889,8360,4656,6224,181,50016
33910:429,44054,99846,13832,5514,11,354,30094,28560,273
33921:
33988:
33998:14721,273,17,302,616,58,518,8,1832,11803
34022:
34027:225,76,36541,26360,15207,20998,521,117258,100883,15393
34041:1535,70,2607,58,2193,81,84,1099,17660,2168
34048:68175,5468,51868,92702,27819,105910,19910,21541,40639,33217
34054:
34068:875,1187,48,899,496,14370,17,472,6945,594
34092:83353,89028,48337,14504,54479,104766,10775,56697,37146,27165
34093:1160,93840,24491,114230,114619,69957,13903,99539,70386,118522
34105:1754,77581,385,805,80736,92129,120518,33223,83173,11401
34106:9354,14508,81,8454,43783,25114,64,731,118273,122371
34119:
34124:17,58,302,616,84,1102,8,29,62,650
34148:616,654,17,302,542,8,15,518,650,1196
34172:47321,78361,56244,3911,20408,263,5523,429,96,4249
34174:787,17,654,518,32,58,226,616,8,119
34179:80861,285,64384,1451,60686,22766,3190,45660
34188:58,84,1102,138,495,616,650,3,6,70
34227:8,1348,2602,45,58,62,650,5262,10455,236
34292:17,518,616,542,486,15,58,302,654,8
34293:
34304:1549,17,616,15,364,302,32,58,650,654
34309:7941,13893,5851,21112,37503,17,76,8,84,2266
34318:
34335:
34341:588,5697,33217,37389,24688,40997,84004,21541,47691,40639
34347:60217,50090,16299
34350:59062,103424,80898,107014,56842,52235,32782,68112,86549,90135
34378:1158,953,68750
34398:25306,90254,42438,26415,4453,39436,17448,34866,81,94
34403:37164,19406,35426,16745,13695,103001,86151,55433,3290,66983
34421:654,58,302,616,8,1512,518,1535,101,84
34433:168,984,9417,1528,5480,135,14754,8860,1400,14748
34468:3516,81,302,58,61,6836,17,224,229,508
34470:17,1023,58,179,302,654,70,138,190,76
34492:17,650,654,1069,58,542,564,616,15,302
34498:8,616,902,3177,88604,84,226,238,302,787
34499:17,76,2139,245,302,363,22801,224,500,564
34511:12617,44547,17,99359,90233,385,2946,4996,518,3841
34512:168,5480,1400,10267,8860,8733,7235,2642,574,801
34523:
34527:1749,780,3137,3374,5767,17,16404,140,29,262
34529:302,654,861,58,518,15,285,486,542,1023
34541:931,678,245,710,873,17,119,947,1471,571
34552:924,31496,301,500,70,176,4320,302,85053,378
34553:899,48,1187,3389,1119,17,736,875,891,2162
34579:61189,101798,11015,7694,17234,18996,24534,104250,114939,106748
34594:61348,61100,73175,46937,8168,112114,1410,1412,656,17
34603:1913,4738,6387,56363,17,76,31633,58,285,82361
34628:64481,58050,48643,96519,70242,65936,116857,107640,5785,116411
34632:17,302,224,564,650,19148,62,84,409,568
34681:17,2194,238,924,353,4453,873,500,1164,6
34697:40543,86035,105624,11303,63540,84930,101574,112852,39637,98022
34698:353,2268,17,302,8,101,616,2172,654,58
34702:17,616,8,654,1196,32,61,302,518,238
34703:
34709:6901,4146,8783,4110,10302,2528,684,45287,2354,59009
34710:1245,224,650,8,17,182,861,15,58,62
34717:
34740:302,29,554,101,289,3234,692,616,1476,654
34741:50023
34742:6082,90635,84112,18962,56735,120981,2583,409,118559,117666
34753:41620,75114,76291,23046,54328,3739,710,13016,46809,82674
34794:75115,61636,4245,71313,40853,71576,1305,36171,6635,518
34820:6491,785,18239,11671,17,76,686,6127,8,226
34833:17,302,58,236,616,654,564,29,224,354
34837:
34839:2337,2548,826,70,168,226,2275,297,481,542
34868:
34885:11448,441,1002,3506,8,32,131,245,285,378
34895:
34896:9043,10163,76,24381,13060,13151,1351,62976,11887,102308
34901:1784,16669,76,81,6379,441,535,698,901,1002
34906:
34917:66419
34936:34251,90412,112434
34973:14597,545,23950,2290,2309,6468,47950,15264,11315,14034
34974:289,29,554,101,17,654,4813,15,542,1804
34976:
34978:285,616,58,88144,542,564,1196,3112,13418,5998
35005:58,94,289,1382,554,17,101,138,73,15
35021:901,17,1126,654,179,302,3841,1023,554,616
35026:
35086:31225,63964,60900
35087:554,289,1804,101,17,302,654,616,29,86
35092:16166,15184,37265,23467,36088,11351,36715,720,34554,21366
35127:
35150:616,17,15,58,238,654,1403,302,358,518
35151:58,289,554,302,616,17,542,1804,354,650
35166:37773,30977,29532,39668,99712,10519,49182,17865,47327,44004
35167:245,2048,13894,564,710,1744,8,229,518,616
35176:81,226,8,70,348,986,508,94,654,1382
35211:49796,69907,38284,1356,46547,27127,75903,35191,105317,6905
35212:4475,7334,10438,9594,37528,787,59900,17,4671,379
35214:4979,22801,18892,33223,10543,19089,39619,31619,48992,28166
35229:
35231:140,780,226,17,262,508,7211,70,229,731
35241:10536,3506,441,1002,30778,18783,4696,35943,14955,14983
35244:20710,108487,26380,899,83991,3750,2162,109240,104383,1600
35251:6145,2051,6,8,17,22531,6165,8216,26650,30
35255:
35274:
35275:378,1352,10041,76,1527,189,542,564,1382,245
35289:
35296:
35297:11800,56113,64628,12791,2593,72766,13504,12115,51035,17519
35311:3,43013,65542,73735,8,15,47120,4113,2068,22551
35332:17,616,302,58,76,483,542,564,8,15
35348:17,654,302,861,58,591,8,2185,3429,15
35365:302,29,495,84,58,616,654,999,1102,787
35380:17,58,302,15,542,29,289,518,76,564
35429:
35448:11556,7002,18531,2031,8,1164,71309,94373,1190,245
35456:46776,34814,24775,206,27638,1077,1131,11559,16611,377
35495:17,58,508,363,616,84,302,327,736,1287
35510:698,8211,225,3372,3789,8321,247,826,8011,17567
35518:17,81,780,518,84,654,8,138,2700,902
35525:17,70,654,58,138,650,76,289,356,8
35558:8322,13077,51232,24933,25985,18743,4409,13647,31597,23923
35572:17,654,616,302,58,15,518,542,8,62
35574:58289,117771,4719,46592,1410,4364,3855,17,2200,301
35576:
35582:3378,10178,32261,64973,186,7649,40356,45641,22713,13192
35593:35554,8582,650,24588,17,29,58,2414,190,225
35623:875,6450,48,1187,899,17,4420,84,1119,302
35676:1397,2510,4341,4656,9054,10981,4889,50016,911,6224
35688:17,302,654,3,58,179,616,1567,363,518
35690:
35691:
35730:65972,118117
35746:
35757:27152,37196,162,1023,2302,76,97,302,364,708
35771:78240,18645,8,1679,17,1299,117913,123051,20534,17055
35788:
35806:101,58,554,17,302,73,8,616,508,518
35820:
35826:302,17,29,58,654,495,542,616,15,84
35850:1023,1140,17,302,616,162,654,58,179,834
35859:8384
35893:
35900:944,17,616,1239,8,66,542,1196,84,654
35901:
35932:58,616,76,162,3223,29,61,101,1400,289
35941:302,616,654,84,301,518,1023,1102,138,354
35969:2153,6097,7838,8860,1460,76,168,297,8733,719
35970:24880,119725,53261
35982:2379,1749,1790,81,17,8283,226,12589,508,564
35989:11973,1002,2548,58853
35990:48724,25365,27732,114114,82590,69899,46606,118607,24660,96031
35999:76,17,25481,81,508,698,65,8392,327,500
36064:
36123:14354,4652,11310,110257,116139,12981,2144,616,80006,650
36135:17,302,616,654,70,356,542,15,58,650
36176:
36179:17,654,61,616,32,518,542,564,301,302
36185:5356,24917,29079,11067,23950,14147,14467,182,224,2291
36193:
36196:61716,1211,14206,8,6450,1119,2162,119,270,875
36210:
36216:76,2579,17,138,302,363,402,564,1499,1196
36221:
36225:
36242:
36258:219,49393,2100,535,12329,5301,13398,2717,7851,1730
36261:
36268:26628,33833,13411,53668,1592,103949,17,87601,77487,118978
36313:58,654,17,616,61,690,8,66,162,302
36315:59623,8001,301,21879,17,84,35534,302,35307,508
36319:441,16465,1002,4513,6315,1744,1256,3506,3618,17
36330:17,680,1358,58,302,2073,483,15193,23934,8
36342:17,69114,1023,32,48,58,65,224,10310,542
36355:7680,18476,105524,1919,43152,123155,929,26919,20952,5215
36358:616,518,17,70,542,12332,58,1535,29,138
36375:
36385:60059,28416,29335,56693,40825,2169
36393:
36418:
36419:17,564,780,70,138,262,650,8,58,226
36420:17,616,654,138,285,302,58,62,70,76
36468:302,58,17,654,3234,495,616,650,8,1196
36470:2265,76,358,17,301,302,616,654,58,70
36471:3902,17,58,564,901,3348,5550,7153,61,84
36488:48899,11169,85169,32955,103489,113484,38653,106001,82536,901
36499:1913,17,58,84,6387,301,500,736,1102,5443
36508:394,302,101,17,289,616,8,238,542,1535
36561:18179,119563,55309,38800,46869,9494,106027,107948,67120,9521
36563:44,224,238,3137,35966,22365,4770,45,81,10417
36564:986,81,3756,5767,226,57656,2379,4048,2069,8283
36585:2337,826,2548,70,168,226,297,481,542,1326
36595:861,302,15,17,58,518,8,542,564,654
36607:49230,83349,83166,95123,866,2021,774,19561,650,226
36620:1352,10041,3107,2880,3172,1527,189,8848,2694,12990
36642:96850,18400,26177,11504,483,53765,6982,10601,118327,85260
36656:
36689:
36696:669,16965,8322,14915,104327,20520,56139,9674,74475,113932
36708:19132,11092,70506,22190,40594,19890,68048,16997,55270,34541
36723:89362,8611,105630,43037,96445,59582,40273,68826,62979,71174
36727:94793,41715,848,4272,5122,13091,10966,46406,64290,30095
36730:17,542,238,302,616,650,15,58,3101,654
36790:
36797:2200,17,1965,564,8,327,518,1382,15,65
36902:76,17,564,40,262,302,616,58,500,780
36948:2185,17,285,654,8,15,289,302,650,1405
36960:17,518,616,1521,61,103,1987,3304,787,245
36961:
36966:23314,90241,39888,61809
36979:
37050:87085,7751,7298,31882,10464,33628,3437,97770,39299,33446
37053:669,8322,88867,101157,19528,112973,19823,6225,91027,5880
37054:
37058:17,1023,546,70,654,1535,81,84,4671,301
37078:81,14557,613,3423,1884,30764,76,140,780,7211
37088:81,1749,780,3374,5767,58,70,226,229,508
37143:
37160:2880,4755,3107,1352,1527,10041,189,3172,6434,20806
37165:9077,84,518,803,1762,1102,17,302,616,654
37175:616,302,58,17,650,15,29,194,654,1140
37177:11576
37178:24948,103858,108998
37212:1604,13893,17825,37503,5851,8961,616,78787,39963,52477
37222:510,17,654,32,302,58,289,542,616,736
37240:62487,76735
37255:
37266:
37272:
37291:17,76,157,508,4755,2548,1382,7160,84,441
37308:
37313:
37342:17,616,302,654,29,6,76,58,285,542
37358:11579,654,302,53702,8699,23111,43617,454,2796,31307
37380:48932,47228,94594,80867,31748,20706,70125,80499,64213
37389:168,984,7235,661,801,463,14748,1326,5480,1400
37398:75297,117732,709,14918,92359,118152,24010,107255,56333,2401
37399:76,327,508,564,302,1460,1539,17,29,4148
37404:17,654,302,58,866,29,616,8,354,84
37443:17,518,76,103,245,542,8,61,402,787
37446:63048
37480:54703,1803,56965,30357,9794,74686,22890,10493,8723,69720
37501:24481,226,40197,70,500,64030
37515:58,654,8,302,76,650,3,15,472,486
37516:861,302,15,17,58,518,8,542,564,654
37521:
37523:9599,20160,12182,43015,42766,42641,16275,85404,54942,96801
37530:41668,65,18251,9293,88148,67167,24161,49133,48239,108419
37570:
37585:
37588:
37606:2142,39395,245,15642,33882,774,353,1524,8,17
37666:
37676:91460,19621,122379,68498,58740,415,2178,119109,18536,121204
37692:
37701:302,17,508,654,495,616,15,84,364,518
37708:
37731:24530,162,17,568,654,1102,8231,6203,84,94
37735:698,8211,225,3372,3789,8321,247,826,8011,17567
37753:698,4146,14585,2139,826,17,10692,2528,9415,81
37767:
37790:
37816:94,1382,508,542,15,32,17,624,564,58
37849:
37876:80222
37878:
37910:
37911:616,17,10310,302,29,58,61,70,167,518
37912:
37918:
37924:
37934:654,518,58,84,302,616,1102,3855,8,354
37971:302,29,61,15,17,518,542,616,654,245
37987:34910,32256,6,41991,2059,17,6166,5465,17071,3101
37988:52200,105164,39277,86479,10662,60464,91352,76833,226,70
37989:2510,9054,1397,603,13341,5319,7926,5975,14268,4671
38028:
38029:53440,168,14754,5405
38037:
38057:913,542,1196,17,45,58,61,302,363,654
38073:8,17,61,62,76,294,301,358,947,486
38080:107890,68021,500,21244,565,3081,25230,4880,19089,19478
38088:564,168,226,984,986,1400,1790,76,352,378
38108:1102,17,302,8,654,1762,58,518,354,70
38168:7484,9612,7225,3601,2685,661,45719,47785,719,4877
38216:
38244:17,58,302,654,224,564,616,892,76,238
38281:17,518,542,1508,616,8,84,564,58,61
38362:508,17,1382,518,616,302,654,1551,58,245
38367:8,654,17,564,616,15,289,902,62,97
38376:17,84,8,496,616,70,245,302,101,119
38391:
38431:17,58,302,29,84,1102,8,650,518,616
38445:
38451:1913,2265,5443,19319,31633,7931,71312,6387,27880,88013
38466:
38480:
38546:17,58,616,8,654,302,518,1405,76,84
38557:44922,37393,25530,59847,14338,2051,698,449,55688,93193
38578:302,354,17,138,58,654,1462,1762,8,84
38616:35186,17,8231,45,62,2121,6395,262,2435,508
38645:9857,25317,10438,10154,10316,81,1556,5398,3672,4475
38648:20938,16710,30412,5232,60328,373,93322,44598,30948,83264
38661:
38679:
38684:
38685:
38686:33947,698,46663,3131,70,3148,6303,9930,262,7491
38691:15,8,17,58,61,73,155,354,542,616
38704:56449,86955,32775,115011,49675,23340,80495,5491,46870,27641
38715:
38736:
38739:
38766:
38778:924,31496,301,500,1539,70,176,4320,226,302
38786:19467,64013,33307,26671,27696,26888,108600,73275,54847,41031
38813:
38868:17,239,2868,654,726,1476,3234,3,58,495
38870:17,302,616,8,58,654,542,564,650,76
38878:17,302,354,654,899,8,70,84,97,224
38888:66812,86058,99983,82807,86808,118749,65327,11300,17160,100407
38897:
38945:
38967:19029,44935,9782,20037,94354,22848,7614,5611,110617,76460
38983:
39003:
39005:
39021:45551,68950,60169,20491,112014,80335,108753,73033,39005
39043:60566,77627,11457,4034,89987,43876,101,50908,44872,5084
39049:
39050:15,81,119,4113,61,65,94,14464,131,146
39052:
39074:
39083:36556,28852,29,85540,49203,16448,43077,12872,13909,119481
39084:2379,81,1749,226,2967,140,348,68278,1888,3423
39092:1382,431,542,1126,1446,1508,2715,8,17,65
39105:
39158:1002,245,441,710,1744,3976,4268,774,3506,16036
39159:69007,109809,15746,9932,176,11477,25308
39163:
39188:17,302,361,58,654,76,650,236,239,518
39232:
39237:58,1804,289,363,17,101,616,2200,3304,32
39291:
39295:546,4880,17,302,500,698,76,254,616,866
39296:
39308:45717,93726,91825,33970,88385,51298,8579,38660,12549,22337
39379:11914,95255,17806,68271,88835,29956,9348,64008,115628,36627
39391:17,302,29,654,58,554,289,76,486,518
39393:616,17,114,8,302,84,101,518,654,58
39394:
39429:
39430:58,302,650,654,1196,17,236,616,238,861
39432:68426,47267,47452,76957
39458:17,564,780,70,138,262,650,8,58,226
39469:1986,84,17,76,302,2570,1102,8,70,1039
39515:441,1145,17,245,4513,710,8928,1002,3506,76
39518:16965,8450,104683,57608,36619,13077,104092,13734,13744,1716
39528:
39555:441,371,4513,710,6315,1002,1340,3618,1744,4421
39556:302,17,58,616,654,1476,84,162,76,15
39567:
